Date,Open,High,Low,Close,Volume
2022-03-09,87.51000213623047,89.51000213623047,86.98999786376953,89.41000366210938,163700
2022-03-10,87.36000061035156,90.63999938964844,87.36000061035156,90.5199966430664,136100
2022-03-11,90.94000244140625,92.44999694824219,90.23999786376953,90.77999877929688,116200
2022-03-14,91.30000305175781,91.5199966430664,89.51000213623047,90.68000030517578,111600
2022-03-15,91.61000061035156,91.63999938964844,89.44000244140625,91.12000274658203,174600
2022-03-16,91.80999755859375,92.55999755859375,89.87000274658203,91.91999816894531,143300
2022-03-17,91.55999755859375,93.08999633789062,90.86000061035156,92.5,99200
2022-03-18,92.58000183105469,92.66999816894531,91.27999877929688,92.33000183105469,305400
2022-03-21,92.3499984741211,93.08000183105469,90.7300033569336,93,126400
2022-03-22,93.58000183105469,94.62999725341797,92.69000244140625,94.52999877929688,243800
2022-03-23,93.61000061035156,94.8499984741211,91.0199966430664,91.16000366210938,338400
2022-03-24,90.8499984741211,90.93000030517578,86.12000274658203,87.83000183105469,201700
2022-03-25,88.12999725341797,88.61000061035156,86.98999786376953,88.08999633789062,108700
2022-03-28,87.7699966430664,88.20999908447266,86.62000274658203,88.20999908447266,106000
2022-03-29,89.55999755859375,91.63999938964844,89.55999755859375,91.12000274658203,126900
2022-03-30,91.2300033569336,91.69999694824219,89.5999984741211,90,109900
2022-03-31,89.80000305175781,90.91000366210938,88.87000274658203,89.01000213623047,143600
2022-04-01,89.48999786376953,90.37000274658203,88.45999908447266,90.12999725341797,170200
2022-04-04,90.51000213623047,90.51000213623047,88.11000061035156,89.80000305175781,125400
2022-04-05,89.75,89.81999969482422,88.5199966430664,88.9000015258789,154100
2022-04-06,88.01000213623047,88.8499984741211,86.68000030517578,87.47000122070312,194200
2022-04-07,87.18000030517578,88.25,86.69000244140625,87.76000213623047,183500
2022-04-08,87.5999984741211,88.30000305175781,86.68000030517578,86.98999786376953,110500
2022-04-11,86.93000030517578,88,86.37999725341797,86.69999694824219,113100
2022-04-12,87.75,89.41000366210938,87.26000213623047,87.75,84900
2022-04-13,87.83999633789062,89.18000030517578,87.63999938964844,88.81999969482422,64500
2022-04-14,89.16000366210938,89.76000213623047,88.38999938964844,88.56999969482422,93000
2022-04-18,87.98999786376953,89.19000244140625,86.55000305175781,87.16999816894531,96900
2022-04-19,87.55999755859375,89.62999725341797,87.3499984741211,89.08000183105469,128100
2022-04-20,90.30000305175781,93.62999725341797,90.30000305175781,91.66999816894531,113100
2022-04-21,92.58999633789062,92.83999633789062,88.70999908447266,89.43000030517578,157400
2022-04-22,88.87000274658203,88.91000366210938,86.45999908447266,86.63999938964844,141100
2022-04-25,85.80000305175781,86.7699966430664,84.2300033569336,86.73999786376953,140500
2022-04-26,85.45999908447266,86.44999694824219,84.05000305175781,84.2699966430664,148400
2022-04-27,84.12000274658203,86.93000030517578,84.12000274658203,85.05999755859375,140700
2022-04-28,87.25,87.29000091552734,83.0199966430664,86.0199966430664,137800
2022-04-29,85.05999755859375,86.58999633789062,84.02999877929688,84.41999816894531,129500
2022-05-02,84.22000122070312,85.97000122070312,82,84.01000213623047,117600
2022-05-03,84.61000061035156,86.41000366210938,84,85.66999816894531,130100
2022-05-04,86.0199966430664,90.52999877929688,86.0199966430664,90.30000305175781,144200
2022-05-05,88.9800033569336,89.16000366210938,85.66999816894531,86.75,134400
2022-05-06,86.30999755859375,87.22000122070312,84.4000015258789,85.20999908447266,168900
2022-05-09,83.77999877929688,85.0999984741211,82.41000366210938,82.9800033569336,166100
2022-05-10,83.63999938964844,85.18000030517578,82.52999877929688,83.98999786376953,156900
2022-05-11,84.05000305175781,84.79000091552734,81.12000274658203,81.58000183105469,158600
