Date,Open,High,Low,Close,Volume
2022-03-09,91.7699966430664,92.16000366210938,87.25,90.38999938964844,3827200
2022-03-10,89.3499984741211,89.80000305175781,87.31999969482422,88.72000122070312,2047700
2022-03-11,89.44000244140625,89.73999786376953,86.26000213623047,87.33000183105469,1871100
2022-03-14,87.23999786376953,87.83000183105469,84.51000213623047,86.3499984741211,2426300
2022-03-15,86.54000091552734,88.9800033569336,86.04000091552734,88.61000061035156,2165200
2022-03-16,89.4800033569336,90.76000213623047,88.13999938964844,90.44000244140625,1852900
2022-03-17,89.93000030517578,92.44000244140625,89,92.0999984741211,1756200
2022-03-18,91.62000274658203,94.58000183105469,91.3499984741211,94.31999969482422,3945100
2022-03-21,93.76000213623047,94.7300033569336,91.83999633789062,92.2699966430664,1267800
2022-03-22,92.5999984741211,93.81999969482422,91.5,93.66999816894531,1445600
2022-03-23,93.41000366210938,93.41000366210938,90.80000305175781,91.41000366210938,1397300
2022-03-24,92.06999969482422,93.9800033569336,91.77999877929688,93.91999816894531,1296200
2022-03-25,93.54000091552734,93.54000091552734,88.52999877929688,90.91999816894531,2736300
2022-03-28,90.5,92.4800033569336,90.25,92.38999938964844,1316900
2022-03-29,93.66000366210938,94.68000030517578,91.37000274658203,93.6500015258789,1410300
2022-03-30,93.66000366210938,94.0199966430664,90.79000091552734,91.37000274658203,1160400
2022-03-31,91.69000244140625,92.08999633789062,89.80000305175781,89.9000015258789,2125400
2022-04-01,90.48999786376953,90.80000305175781,87.56999969482422,89.41999816894531,1834800
2022-04-04,89.9800033569336,91.22000122070312,89.51000213623047,90.97000122070312,1111800
2022-04-05,90.66999816894531,91.80000305175781,87.75,88.1500015258789,1663300
2022-04-06,86.68000030517578,87.5,85.58999633789062,86.0999984741211,1544200
2022-04-07,86.38999938964844,87.05000305175781,85.12000274658203,86.52999877929688,1476700
2022-04-08,86.19000244140625,86.36000061035156,84.83999633789062,85.04000091552734,1117500
2022-04-11,84.93000030517578,85.26000213623047,83.05000305175781,84.5199966430664,1376600
2022-04-12,85.44000244140625,86.81999969482422,83.01000213623047,83.1500015258789,1891200
2022-04-13,83.45999908447266,84.5999984741211,82.70999908447266,84.0999984741211,1519400
2022-04-14,81.18000030517578,82.77999877929688,80.88999938964844,81.41000366210938,2806400
2022-04-18,81.4000015258789,83.26000213623047,81.2699966430664,82.30999755859375,1909400
2022-04-19,81.51000213623047,84.44000244140625,81.27999877929688,84.12999725341797,1865400
2022-04-20,85.0199966430664,86.95999908447266,84.69000244140625,85.76000213623047,1863100
