Date,Open,High,Low,Close,Volume
2022-03-09,93.8499984741211,95.62000274658203,93.0199966430664,94.66000366210938,882000
2022-03-10,93.52999877929688,94.72000122070312,92.3499984741211,93.45999908447266,654200
2022-03-11,94.0999984741211,94.44999694824219,91.20899963378906,91.44000244140625,611100
2022-03-14,90,91.45999908447266,84.94000244140625,85.01000213623047,1346600
2022-03-15,86.97000122070312,89,86.11000061035156,88.54000091552734,1313500
2022-03-16,89.76000213623047,91.52999877929688,88.6449966430664,91.48999786376953,975100
2022-03-17,90.66999816894531,93.43000030517578,90.66999816894531,92.2699966430664,665400
2022-03-18,91.16999816894531,95.4000015258789,91.12000274658203,95,1245600
2022-03-21,94.8499984741211,95.8499984741211,92.20999908447266,92.87000274658203,481800
2022-03-22,93.16999816894531,95.9800033569336,93.0999984741211,94.1500015258789,559200
2022-03-23,93.13999938964844,94.80000305175781,92.69000244140625,93.11000061035156,526800
2022-03-24,95.37999725341797,98.16999816894531,94.33999633789062,97.8499984741211,828800
2022-03-25,97.26000213623047,99.11299896240234,97.26000213623047,98.83000183105469,638000
2022-03-28,98.16999816894531,98.3550033569336,96.08000183105469,97.38999938964844,735200
2022-03-29,98.62999725341797,100.21900177001953,98.06600189208984,99.7300033569336,499800
2022-03-30,98.72000122070312,99.8499984741211,97.45999908447266,97.80000305175781,319800
2022-03-31,97.94000244140625,99.16999816894531,97.44999694824219,97.5999984741211,891600
2022-04-01,97.72000122070312,98.31999969482422,95.22000122070312,95.5,654400
2022-04-04,95.56999969482422,96.59500122070312,94.66000366210938,95.45999908447266,684800
2022-04-05,95.27999877929688,95.41000366210938,91.49500274658203,93.06999969482422,671000
2022-04-06,91.9800033569336,92.83000183105469,90.65499877929688,90.77999877929688,612900
2022-04-07,90.51000213623047,91.44999694824219,89.04499816894531,90.23999786376953,523500
2022-04-08,90.27999877929688,90.43000030517578,88.31999969482422,88.72000122070312,598600
2022-04-11,87.56999969482422,89.75,86.62999725341797,86.97000122070312,650600
2022-04-12,87.88999938964844,89.56999969482422,86.5199966430664,86.5999984741211,624300
2022-04-13,86.93000030517578,90.18000030517578,86.68900299072266,90,974900
2022-04-14,89.5199966430664,89.80000305175781,85.5999984741211,85.6500015258789,953300
2022-04-18,85.06999969482422,86.2699966430664,84.8499984741211,85.5,574500
2022-04-19,85.25,87.87000274658203,85.25,86.94999694824219,777000
2022-04-20,88.19999694824219,88.51000213623047,86.9800033569336,87.94999694824219,672100
2022-04-21,89.27999877929688,89.27999877929688,85.08000183105469,85.5999984741211,689200
2022-04-22,85.7300033569336,86.51000213623047,83.97000122070312,84.45999908447266,543700
2022-04-25,83.76000213623047,86.4000015258789,83.7300033569336,86.11000061035156,670000
2022-04-26,85.20999908447266,85.68800354003906,82.80000305175781,82.8499984741211,873700
2022-04-27,83,83.80999755859375,80.69999694824219,80.8499984741211,840000
2022-04-28,81.79000091552734,83.62000274658203,80.56800079345703,83.26000213623047,758700
2022-04-29,82.79000091552734,84.3499984741211,81.12999725341797,81.20999908447266,627000
2022-05-02,80.86000061035156,83.58000183105469,80.86000061035156,83.08000183105469,1482800
2022-05-03,82.95999908447266,84,81.16000366210938,82.13999938964844,1378600
2022-05-04,90.87999725341797,90.93000030517578,85.01000213623047,89.5,3434000
2022-05-05,88.98999786376953,90.44999694824219,87.69499969482422,88.81999969482422,1545000
2022-05-06,87.80000305175781,90.61000061035156,86.6449966430664,89.01000213623047,1690700
2022-05-09,87.22000122070312,90.1500015258789,86.44999694824219,87.0199966430664,1705900
2022-05-10,87.36000061035156,90.2300033569336,85.51000213623047,89.33000183105469,1645400
2022-05-11,88.47000122070312,91.86000061035156,88.24700164794922,89.22000122070312,2436900
2022-05-12,88.58999633789062,89.86000061035156,84.81999969482422,87.20999908447266,1122200
2022-05-13,87.94999694824219,90.55000305175781,87.62000274658203,90.08000183105469,711500
2022-05-16,89.63999938964844,90.04000091552734,87.02999877929688,87.18000030517578,592400
2022-05-17,88.79000091552734,90.8499984741211,88.51000213623047,90.52999877929688,729300
2022-05-18,89.52999877929688,92.36000061035156,86.75,87.94999694824219,1197900
2022-05-19,86.66000366210938,88.37999725341797,85.03600311279297,86.75,1287500
2022-05-20,88.30000305175781,88.43000030517578,84.79499816894531,87.08000183105469,748400
2022-05-23,86.75,88.16999816894531,85.86000061035156,87.08000183105469,645300
2022-05-24,86.66999816894531,86.66999816894531,82.47000122070312,83.6500015258789,873300
2022-05-25,83.19999694824219,86.0199966430664,83.0199966430664,84.61000061035156,671700
2022-05-26,84.5199966430664,87.00499725341797,83.67500305175781,85.77999877929688,831400
2022-05-27,86.33000183105469,87.98999786376953,85.83000183105469,87.98999786376953,552100
2022-05-31,88.08000183105469,88.08000183105469,85.27999877929688,86.08000183105469,786300
2022-06-01,86.55000305175781,88.26000213623047,84.98999786376953,86.80000305175781,925300
2022-06-02,86.11000061035156,88.56999969482422,84.85299682617188,88.02999877929688,954500
2022-06-03,86.5999984741211,86.5999984741211,83.68000030517578,84,704600
2022-06-06,84.27999877929688,86.48999786376953,84.12999725341797,85.9000015258789,721000
2022-06-07,85.54000091552734,88.44000244140625,85.12000274658203,88.26000213623047,593900
2022-06-08,88.29000091552734,88.63999938964844,86.41500091552734,87.37999725341797,606100
2022-06-09,87.33999633789062,88.26000213623047,84.48999786376953,84.55999755859375,970200
2022-06-10,83.27999877929688,83.88999938964844,82.4800033569336,82.91999816894531,551000
2022-06-13,80.43000030517578,81.83000183105469,79.01000213623047,79.33999633789062,700400
2022-06-14,79.7699966430664,80.88899993896484,78.83999633789062,79.29000091552734,708700
2022-06-15,80.12000274658203,81.44999694824219,78.86399841308594,80.31999969482422,967000
2022-06-16,78.25,78.9800033569336,73.97000122070312,75.20999908447266,1306900
2022-06-17,75.66000366210938,77.5,75.55999755859375,76.66999816894531,1782300
2022-06-21,76,79.5,76,78.66999816894531,707700
2022-06-22,77.62999725341797,79.9800033569336,77.52999877929688,78.08999633789062,962800
2022-06-23,77.97000122070312,78.55999755859375,77.3499984741211,78.19999694824219,720300
2022-06-24,78.37999725341797,82.37999725341797,78.37999725341797,82.18000030517578,1128100
2022-06-27,82.9000015258789,84.5199966430664,81.875,82.27999877929688,900800
2022-06-28,82.72000122070312,83.58999633789062,80.3499984741211,80.41000366210938,542000
2022-06-29,80.19999694824219,81.08000183105469,79.70999908447266,80.61000061035156,1336500
2022-06-30,78.91999816894531,81.33000183105469,78.91999816894531,79.41999816894531,899500
2022-07-01,79.30999755859375,79.97000122070312,76.69999694824219,77.81999969482422,766600
2022-07-05,76.45999908447266,77.25,75.12999725341797,76.58999633789062,785800
2022-07-06,76,77.5270004272461,76,76.93000030517578,469300
2022-07-07,77.79000091552734,79.33999633789062,77.79000091552734,78.0999984741211,677300
2022-07-08,77.4000015258789,80.50499725341797,77.16999816894531,80.13999938964844,639600
2022-07-11,79.88999938964844,79.88999938964844,78.19999694824219,78.51000213623047,514800
2022-07-12,78.45999908447266,78.8290023803711,76.9000015258789,77.62000274658203,545600
2022-07-13,76,78.4800033569336,76,78.05999755859375,276100
2022-07-14,77.41999816894531,79.31999969482422,76.5,79.08000183105469,661700
2022-07-15,79.5,81.9800033569336,79.27999877929688,81.95999908447266,527300
2022-07-18,82.4000015258789,82.68000030517578,80.7300033569336,81,526200
2022-07-19,81.94000244140625,84.45999908447266,81.6500015258789,83.58999633789062,615800
2022-07-20,83.7699966430664,85.68000030517578,83.18499755859375,85.4800033569336,515600
2022-07-21,85.63999938964844,86.52999877929688,84.62999725341797,86.41999816894531,399100
2022-07-22,86.05000305175781,86.31999969482422,84.27999877929688,85.0199966430664,363800
