timestamp,open,high,low,close,volume
2025-11-19 09:30:00-05:00,230.26,230.295,227.86,228.74,1031606
2025-11-19 09:35:00-05:00,228.6266,230.29,227.96,229.1,666359
2025-11-19 09:40:00-05:00,229.0556,229.93,228.11,228.29,694636
2025-11-19 09:45:00-05:00,228.3602,229.6697,227.53,229.43,587502
2025-11-19 09:50:00-05:00,229.42,230.94,228.52,230.73,782044
2025-11-19 09:55:00-05:00,230.72,231.5999,230.01,231.36,718560
2025-11-19 10:00:00-05:00,231.365,232.28,230.95,231.64,710429
2025-11-19 10:05:00-05:00,231.64,232.34,231,232.25,586955
2025-11-19 10:10:00-05:00,232.25,233.5599,231.5501,233.455,789876
2025-11-19 10:15:00-05:00,233.5,234.8599,233.4787,234.015,860010
2025-11-19 10:20:00-05:00,234.01,234.89,233.35,234.06,723490
2025-11-19 10:25:00-05:00,234.06,235.2799,233.7577,234.58,559869
2025-11-19 10:30:00-05:00,234.71,235.21,234.13,234.43,491599
2025-11-19 10:35:00-05:00,234.48,234.9651,233.81,234.125,423448
2025-11-19 10:40:00-05:00,234.145,234.8,233.51,234.29,451989
2025-11-19 10:45:00-05:00,234.29,234.29,232.72,232.7918,447778
2025-11-19 10:50:00-05:00,232.79,232.79,231.26,231.65,607233
2025-11-19 10:55:00-05:00,231.63,231.7005,230.22,231.1299,488940
2025-11-19 11:00:00-05:00,230.99,231.62,230.14,230.7027,502198
2025-11-19 11:05:00-05:00,230.66,231.05,229.81,229.9969,494592
2025-11-19 11:10:00-05:00,229.94,229.955,229,229.23,443825
2025-11-19 11:15:00-05:00,229.23,229.88,228.55,228.95,419337
2025-11-19 11:20:00-05:00,228.95,229.6,227.59,227.6516,548214
2025-11-19 11:25:00-05:00,227.65,228.15,226.8901,228,586718
2025-11-19 11:30:00-05:00,228,228.43,227.03,227.14,487727
2025-11-19 11:35:00-05:00,227.15,227.15,226.21,226.56,580712
2025-11-19 11:40:00-05:00,226.5,227.35,226.15,226.679,512140
2025-11-19 11:45:00-05:00,226.61,227.6399,226.4,226.87,433436
2025-11-19 11:50:00-05:00,226.845,227.8699,226.65,227.231,413951
2025-11-19 11:55:00-05:00,227.33,227.709,226.7,227.6296,388987
2025-11-19 12:00:00-05:00,227.5,227.65,225,225.1,651626
2025-11-19 12:05:00-05:00,225.0716,226.29,224.75,225.58,572023
2025-11-19 12:10:00-05:00,225.63,225.6899,224.21,224.2733,586343
2025-11-19 12:15:00-05:00,224.285,224.58,223.5,223.75,847690
2025-11-19 12:20:00-05:00,223.8,224.7499,223.7,224.045,427403
2025-11-19 12:25:00-05:00,224.0898,224.45,223.25,224.01,464455
2025-11-19 12:30:00-05:00,223.95,224.02,221.94,222.2,667387
2025-11-19 12:35:00-05:00,222.17,222.61,221.72,222.0408,615677
2025-11-19 12:40:00-05:00,222.02,223.7,221.88,222.88,709015
2025-11-19 12:45:00-05:00,222.84,223.0799,221.79,222.1923,530854
2025-11-19 12:50:00-05:00,222.06,223.25,222.03,222.86,410367
2025-11-19 12:55:00-05:00,222.87,223.49,222.77,222.8,386938
2025-11-19 13:00:00-05:00,222.8,223.0599,222.34,222.46,475936
2025-11-19 13:05:00-05:00,222.4855,222.64,220.91,222.4368,792719
2025-11-19 13:10:00-05:00,222.48,222.64,221.66,222.0425,565639
2025-11-19 13:15:00-05:00,222.07,222.22,221.15,221.6387,393484
2025-11-19 13:20:00-05:00,221.61,222.56,221.61,222.1999,413789
2025-11-19 13:25:00-05:00,222.2,222.45,220.5,220.86,542208
2025-11-19 13:30:00-05:00,220.81,221.38,220.62,221.35,398530
2025-11-19 13:35:00-05:00,221.31,222.7,221.18,222.4,566536
2025-11-19 13:40:00-05:00,222.4,222.54,221.3,221.79,510420
2025-11-19 13:45:00-05:00,221.77,222.4499,221.41,221.62,422518
2025-11-19 13:50:00-05:00,221.69,222.47,221.66,222.22,312965
2025-11-19 13:55:00-05:00,222.2251,222.5606,221.7101,221.91,400602
2025-11-19 14:00:00-05:00,221.96,222.23,220.54,221.15,509271
2025-11-19 14:05:00-05:00,221.21,221.21,220.02,220.6299,597693
2025-11-19 14:10:00-05:00,220.63,221.37,220.2901,221.194,396139
2025-11-19 14:15:00-05:00,221.16,221.82,220.7501,221.625,471173
2025-11-19 14:20:00-05:00,221.625,222,221.18,221.33,306771
2025-11-19 14:25:00-05:00,221.295,221.3,220.17,220.325,506384
2025-11-19 14:30:00-05:00,220.36,220.74,219.7101,219.98,963692
2025-11-19 14:35:00-05:00,219.98,220.4876,219.91,219.9127,624287
2025-11-19 14:40:00-05:00,219.9999,220.7,219.81,220.625,409592
