timestamp,open,high,low,close,volume
2025-11-18 09:30:00-05:00,103.67,107.66,103,107.11,493877
2025-11-18 09:35:00-05:00,107.008,107.83,105.4655,107.15,346835
2025-11-18 09:40:00-05:00,107.04,107.15,103.54,103.6304,303865
2025-11-18 09:45:00-05:00,103.86,105.9,103.58,105.15,321517
2025-11-18 09:50:00-05:00,105,106.2,103.925,105.6272,170116
2025-11-18 09:55:00-05:00,105.645,106.9,105,106.3,203629
2025-11-18 10:00:00-05:00,106.24,107.6399,104.85,105.44,286192
2025-11-18 10:05:00-05:00,105.8399,108.49,105.56,108.085,262251
2025-11-18 10:10:00-05:00,108.085,109.31,107.23,108.99,332558
2025-11-18 10:15:00-05:00,108.99,108.99,106.545,108.3451,170425
2025-11-18 10:20:00-05:00,108.34,110.16,108.24,109.72,364525
2025-11-18 10:25:00-05:00,109.87,112.07,109.8401,110.3394,300933
2025-11-18 10:30:00-05:00,110.35,110.9899,109.2,109.465,298455
2025-11-18 10:35:00-05:00,109.2,109.2899,107.5201,109.07,196734
2025-11-18 10:40:00-05:00,109.13,109.9799,108.67,109.44,137039
2025-11-18 10:45:00-05:00,109.33,109.48,106.5,106.65,154638
2025-11-18 10:50:00-05:00,106.75,107.899,106.12,107.285,225745
2025-11-18 10:55:00-05:00,107.435,107.98,106.23,106.3181,141898
2025-11-18 11:00:00-05:00,106.3,106.46,104.69,104.97,228791
2025-11-18 11:05:00-05:00,105.05,105.7766,104.5,104.85,163276
2025-11-18 11:10:00-05:00,104.745,105.99,104.1,105.555,242186
2025-11-18 11:15:00-05:00,105.36,106.6,104.8,106.13,153619
2025-11-18 11:20:00-05:00,106.27,106.9,105.5,106.37,91760
2025-11-18 11:25:00-05:00,106.45,107.2,106.1364,106.99,77690
2025-11-18 11:30:00-05:00,106.95,107.13,106.55,106.55,96434
2025-11-18 11:35:00-05:00,106.52,107.21,106.26,106.365,104298
2025-11-18 11:40:00-05:00,106.305,106.5,105.55,106,88014
2025-11-18 11:45:00-05:00,105.995,106.33,105.55,106.0254,97586
2025-11-18 11:50:00-05:00,106.15,106.35,105.35,105.74,94815
2025-11-18 11:55:00-05:00,105.7,106.8314,105.69,106.16,92461
2025-11-18 12:00:00-05:00,106.1,107.17,105.85,106.6674,58984
2025-11-18 12:05:00-05:00,106.85,106.91,106,106.475,59263
2025-11-18 12:10:00-05:00,106.47,107.19,106.28,106.5501,44069
2025-11-18 12:15:00-05:00,106.62,107.18,106.4301,106.84,54722
2025-11-18 12:20:00-05:00,106.84,107.71,106.84,107.18,120791
2025-11-18 12:25:00-05:00,107.31,107.6999,105.7,106.01,125641
2025-11-18 12:30:00-05:00,106.09,107.309,105.78,107.275,53173
2025-11-18 12:35:00-05:00,107.29,107.96,107.27,107.7496,73119
2025-11-18 12:40:00-05:00,107.87,109.12,107.87,108.98,155358
2025-11-18 12:45:00-05:00,108.93,109.07,107.8207,108.7499,98164
2025-11-18 12:50:00-05:00,108.66,109.42,108.1785,109.2515,79495
2025-11-18 12:55:00-05:00,109.27,110.303,108.76,109.87,153557
2025-11-18 13:00:00-05:00,109.685,110.46,108.87,109.2915,232241
2025-11-18 13:05:00-05:00,109.245,109.7,108.9901,109.2,131971
2025-11-18 13:10:00-05:00,109.21,109.79,108.84,109.32,88434
2025-11-18 13:15:00-05:00,109.32,110.04,108.52,109.825,140207
2025-11-18 13:20:00-05:00,109.8433,109.87,108.9,109.45,89327
2025-11-18 13:25:00-05:00,109.56,109.67,108.9274,109,62957
2025-11-18 13:30:00-05:00,109,109.2499,108.8,109.0416,69151
2025-11-18 13:35:00-05:00,109.05,109.6,108.48,109.16,73328
2025-11-18 13:40:00-05:00,108.98,109.75,108.745,109.21,64798
2025-11-18 13:45:00-05:00,109.14,109.2999,108.7,108.96,57178
2025-11-18 13:50:00-05:00,108.95,109.55,108.87,109.13,63102
2025-11-18 13:55:00-05:00,109.01,109.105,107.6852,108.26,153311
2025-11-18 14:00:00-05:00,108.31,109.18,107.75,107.9692,68171
2025-11-18 14:05:00-05:00,107.95,108.36,107.87,108.31,38120
2025-11-18 14:10:00-05:00,108.17,109.06,108.1,108.645,56697
2025-11-18 14:15:00-05:00,108.62,108.766,107.81,108.465,59831
2025-11-18 14:20:00-05:00,108.34,108.73,107.79,108.045,60141
2025-11-18 14:25:00-05:00,107.92,108.24,107.68,107.82,50227
2025-11-18 14:30:00-05:00,107.82,108.44,107.752,107.995,62021
2025-11-18 14:35:00-05:00,108.08,109.27,107.98,109.21,87005
2025-11-18 14:40:00-05:00,109.04,109.43,108.2,108.3965,84889
2025-11-18 14:45:00-05:00,108.47,109.59,108.39,109.4215,99079
2025-11-18 14:50:00-05:00,109.4,109.41,108.06,108.06,67013
2025-11-18 14:55:00-05:00,108.05,109,107.8,108.99,93328
2025-11-18 15:00:00-05:00,109.08,109.59,108.07,108.161,114624
2025-11-18 15:05:00-05:00,108.09,108.12,107.33,107.465,111650
2025-11-18 15:10:00-05:00,107.4,107.7058,106.76,107.46,192523
2025-11-18 15:15:00-05:00,107.53,107.63,106.9301,106.9516,86910
2025-11-18 15:20:00-05:00,107.02,107.6899,106.5,106.801,152914
2025-11-18 15:25:00-05:00,106.73,106.8694,105.81,105.9672,166648
2025-11-18 15:30:00-05:00,105.91,106.11,104.99,105.07,236358
2025-11-18 15:35:00-05:00,105.16,105.39,104.67,105.195,154273
2025-11-18 15:40:00-05:00,105.29,105.29,104.165,104.55,203871
2025-11-18 15:45:00-05:00,104.52,104.71,104.12,104.255,238161
2025-11-18 15:50:00-05:00,104.31,105.35,104.2451,104.9,312265
2025-11-18 15:55:00-05:00,104.86,105.29,104.595,104.94,599254
2025-11-19 09:30:00-05:00,105,107.05,103.6117,105.97,348953
2025-11-19 09:35:00-05:00,106,107.12,103.35,103.8366,161723
2025-11-19 09:40:00-05:00,103.815,105.16,103.7665,104.42,138147
2025-11-19 09:45:00-05:00,104.3501,106.3799,103.88,106.3575,220865
2025-11-19 09:50:00-05:00,106.43,110.8,106.06,110.545,514790
2025-11-19 09:55:00-05:00,110.545,113.92,110.0101,112.21,589808
2025-11-19 10:00:00-05:00,112.27,112.33,110.45,112.245,347291
2025-11-19 10:05:00-05:00,112.1645,112.46,110.8,112.32,292815
2025-11-19 10:10:00-05:00,112.34,113.8,111.08,113.68,245432
2025-11-19 10:15:00-05:00,113.8,114.86,112.7501,113.08,404026
2025-11-19 10:20:00-05:00,113.08,113.6,112.5001,113.36,267308
2025-11-19 10:25:00-05:00,113.35,115.38,112.8,114.25,297567
2025-11-19 10:30:00-05:00,114.46,114.9284,113.3761,114.19,218844
2025-11-19 10:35:00-05:00,114.19,114.9,113.0101,113.78,263761
2025-11-19 10:40:00-05:00,113.7799,114.33,112.1,113.7,256851
2025-11-19 10:45:00-05:00,113.81,113.9106,111.2,111.224,195357
2025-11-19 10:50:00-05:00,111.3499,112.58,111.07,112.545,165309
2025-11-19 10:55:00-05:00,112.44,112.555,111.25,111.31,158922
2025-11-19 11:00:00-05:00,111.2,111.8799,110.85,111,171339
2025-11-19 11:05:00-05:00,110.93,111.58,110.44,110.905,138290
2025-11-19 11:10:00-05:00,110.926,110.926,109.6,109.795,110637
2025-11-19 11:15:00-05:00,109.89,110.37,109.51,109.806,86504
2025-11-19 11:20:00-05:00,109.82,110.36,109.1101,109.2,124346
2025-11-19 11:25:00-05:00,109.26,109.9075,108.8601,109.8,142930
2025-11-19 11:30:00-05:00,109.61,109.8499,109.12,109.37,83871
2025-11-19 11:35:00-05:00,109.11,109.11,107.52,107.8,119294
2025-11-19 11:40:00-05:00,107.88,109.1999,107.71,108.5845,166684
2025-11-19 11:45:00-05:00,108.51,109.68,108.2,108.63,132974
2025-11-19 11:50:00-05:00,108.78,109.7,108.56,109.47,81740
2025-11-19 11:55:00-05:00,109.48,110.37,109.06,110.37,125073
2025-11-19 12:00:00-05:00,110.19,110.8,107.8201,108.4784,206529
2025-11-19 12:05:00-05:00,108.24,109.22,107.92,108.6,130282
2025-11-19 12:10:00-05:00,108.5,108.5,107.43,107.935,166442
2025-11-19 12:15:00-05:00,107.9,108.79,107.6101,108.35,154706
2025-11-19 12:20:00-05:00,108.35,108.799,107.93,108.46,89416
2025-11-19 12:25:00-05:00,108.46,108.9,107.9509,108.82,91453
2025-11-19 12:30:00-05:00,108.82,108.9,107.7,108.195,94536
2025-11-19 12:35:00-05:00,108.09,108.2771,107.63,108.135,98995
